ID,YEAR,DATE,DAY_WEEK,TIME,FULL_ADDRESS,LON,LAT,TYPE,SOURCE,XFINAL,Xkm,YFINAL,Ykm,Address,Main,RoadType,ISINTERSEC,TRACT,CouncilDIS,Councillor,PlanningDi,OIF1,OIF2,OIF3,OIF4,BLFinal,CS,LIGHTING,Indoor,Light,LightEng,WEATHER,PrecipCond,AtmosCondi,DayNight,Tmax,Tmin,Tavg,Temprange,SunriseTim,SunsetTime,SnowFall,PrecipTota,Fault,Doored,HelmetDocu,TaxiFinal,hitrunfina,AlcoholFin,INJURED,TRANSPORTE,TREATED,GENDER,ETHNICITY,AGE,Narrative,
B1011,2009,2/21/2009,Saturday,1:29:00 PM,"259 Dartmouth St Back Bay , MA, USA",-71.0772821,42.3500353,BVP,E911,770407.261348,234820.133259,2952874.297652,900036.085924,259 Dartmouth St,1,Exe,1,10700,2,Councillor Linehan,Back Bay/Beacon Hill,0,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,2,1,39,27,33,12,6:32:00 AM,5:24:00 PM,0,0,0,0,0,0,0,0,1,1,1,MALE,WHITE NON-HISPANIC,23,"AT ABOUT xxxxx OFFICER xxxxxxx RESPONDED TO A RADIO CALL IN THE xxxxx CAR FOR A REPORT OF A MVA-PED AT xxxxxxxx & DARTMOUTH STS.

UPON ARRIVAL THE OFFICER SPOKE WITH BOTH PARTIES INVOLVED. xxxxxxx C. xxxxxx OPERATING A BICYCLE INBOUND ON xxxxxxxx ST COLLIDED WITH  xxxxxx E. xxxxxx A PEDESTRIAN CROSSING xxxxxxxx ST IN THE CROSSWALK AT DARTMOUTH ST. 

MR xxx INCURRED FACIAL INJURIES AROUND HIS LEFT EYE, AND LACERATIONS TO HIS LEFT ARM. 

MS. xxx INCURRED xxxx TRAUMA / xxxx xxxxxx.  

BOTH PARTIES TRANSPORTED TO THE xxxx BY H&H xxxx EMTS xxxxxxxxx & xxxxxx.",
B1012,2009,2/25/2009,Wednesday,12:42:00 PM,"232 Newbury St Back Bay , MA, USA",-71.0814719,42.3496811,BVA,E911,769196.507036,234451.095344,2952740.640061,899995.347091,232 Newbury St,0,Res,0,10700,8,Councillor Ross,Back Bay/Beacon Hill,0,98,98,98,0,0,,1,99,0,,3,3,1,36,22,29,14,6:26:00 AM,5:29:00 PM,0,0,0,1,0,0,0,0,1,0,0,MALE,WHITE NON-HISPANIC,26,"About xxxxxxx on Wednesday xxxxxxxx, Officer xxxxx in the xxxxx unit responded to a radio call for a pedestrian struck at xxx xxxxxxx St.
On arrival the officer observed Boston Fire And Boston EMS leaving the scene.  The officer spoke with Mr. xxx xxxxx who stated he got ""doored"".  Mr. xxx stated he was riding his bicycle on xxxxxxx St traveling outbound when he observed a white motor vehicle (MA Reg xxxxxx) double parked.  Mr. xxx then stated he was passing the motor vehicle on the drivers side when the front drivers side door opened and when into it.  Mr. xxx stated that he was able to stop himself from going over the door.  Mr. xxx stated that his right arm was probably scraped up but that he did not want medical attention at this time.
The officer then spoke to Ms. xxx xxxxxxxxxx (operator of MA Reg xxxxxx).  Ms. xxx stated that there was a truck double parked so she pulled up behind it.  Ms. xxx stated that her rear tire has a xxxx so she wanted to get out and check it.  Ms. xxx stated that she did not see anyone behind her so she opened the driver side door on the motor vehicle.  Ms. xxx then stated that Mr. xxx rode into the opened door.   Ms. xxx stated that Mr. xxx went forward then bounced back onto his bicycle.  Both parties then called police.",
B1013,2009,3/1/2009,Saturday,11:38:00 PM,"977 Commonwealth Ave Allston , MA, USA",-71.1197509,42.3521,BVA,E911,758886.652224,231308.651598,2953432.14193,900206.11686,977 Commonwealth Ave,0,Com,0,801,8,Councillor Ross,Allston/Brighton,3,98,98,98,0,0,OUTSIDE - NIGHT - STREET LIGHTS,0,0,0,CLEAR - NIGHT,1,3,2,30,22,26,8,6:20:00 AM,5:33:00 PM,1.6,0.06,0,0,0,0,0,0,1,1,1,MALE,WHITE NON-HISPANIC,22,"At about xxxx hours on Saturday, xx xxxxxxxx xx, Officer Powers in the xxxxx unit, responded to a radio call for a pedestrian struck call at xxx xxxxxxxxxxxx Av.

On arrival Officer Powers made contact with the operator of the vehicle (xxxxx) and the bicyclist that was struck (xxxxxx).  (xxxxx) stated to Officer Powers that while driving down xxxxxxxxxxxx Av. a group of five white non-Hispanic males began banging on the front of his vehicle.  (xxxxx) then stated that he put his vehicle in reverse to get away from the group of men, at which time he hit a bicyclist.  Officer Powers then Spoke to (xxxxxx) who confirmed (xxxxx's) accounts of the accident.  (xxxxxx) had lacerations to his chin and eye and minor swelling above his right eye.   Boston EMS xxxx responded and transported (xxxxxx) to Beth Israel Hospital for further evaluation.  Also respond was the xxxx (xxxxxxx). The Victim's bike was brought to the District xx Station for safe Keeping.",
B1014,2009,3/1/2009,Sunday,4:20:00 PM,"331 Ruggles St Fenway , MA, USA",-71.0934769,42.3368987,BVA,E911,766034.720224,233487.382724,2948079.052321,898574.495147,331 Ruggles St,1,Emp,1,10300,7,Councillor Jackson,Fenway/Kenmore,7,98,98,98,0,0,,0,99,0,,1,3,1,30,22,26,8,6:20:00 AM,5:33:00 PM,1.6,0.06,0,0,0,0,0,0,0,0,0,FEMALE,WHITE NON-HISPANIC,20,"About xxxx PM on xxxxxx March x xxxx, Officer xxxxxxxx in the xxxxx unit received a radio call for a pedestrian struck on Ruggles Street at Parker Street.
Upon arrival Officer xxxxxxxx joined Boston Fire and Boston EMS already on scene. 
The pedestrian, xxxxx xxxxxx, was conscious and alert standing on the sidewalk speaking with Boston Fire. xxxxxx did not appear to be injured and refused medical attention. 
xxxxxx stated that she was riding her bicycle inbound on Ruggles Street and started to take a left turn onto Parker Street. At the same time xxxxxxxx Black (operating Dodge Neon xxx# xxxxxx) was on Parker Street taking a legal right on red onto Ruggles Street. Black and xxxxxx both collided while taking the turns. Both parties were on scene and agreed to the series of events. There were no injuries in the incident.",
B1015,2009,3/5/2009,Thursday,10:54:00 AM,"903 Commonwealth Ave Allston , MA, USA",-71.1161694,42.3512704,BVA,E911,759693.887644,231554.696954,2953211.213475,900138.777867,903 Commonwealth Ave,0,Exe,0,801,8,Councillor Ross,Allston/Brighton,0,98,98,98,0,1,OUTSIDE - DAY,0,99,0,CLOUDY,3,3,1,39,21,30,18,6:13:00 AM,5:38:00 PM,0,0,0,1,0,0,0,0,1,1,1,MALE,WHITE NON-HISPANIC,19,"ABOUT xxxx P.O. xxxxxxxxx IN THE xxxxx RESPONDED TO A RADIO CALL FOR AN ACCIDENT INVOLVING A PERSON ON A BICYCLE. UPON ARRIVAL I SPOKE TO xxxxxxxxx xxxx WHO STATED WHILE HE WAS IN HIS MOTOR VEHICLE MASS. REGISTRATION xxxxxx IN TRAFFIC AT A RED LIGHT IN FRONT OF xxx xxxxxxxxxxxx AVE xxxxxxxx HIS GIRLFRIEND xxxxxx LAMB OFF, VICTIM TOM xxxxx ON A BICYCLE CAME IN CONTACT WITH HIS MOTOR VEHICLE. GIRLFRIEND xxxxxx LAMB OPENED THE PASSENGER'S SIDE DOOR TO EXIT THE VEHICLE AND THIS IS WHEN VICTIM TOM xxxxx DRIVING HIS BICYCLE DOWN xxxxxxxxxxxx AVE STRUCK THE DOOR. VICTIM SUSTAINED AN INJURY TO HIS LEFT SHOULDER AND WAS TRANSPORTED TO BRIGHAM'S AND WOMEN'S HOSPITAL BY AMBULANCE xx. VICTIM STATED HIS BICYCLE SUSTAINED NO DAMAGE AND HIS FRIEND LOCKED IT UP FOR HIM. MOTOR VEHICLE SUSTAINED NO DAMAGE.",
B1016,2009,3/5/2009,Thursday,3:45:00 PM,"228 Newbury St Back Bay , MA, USA",-71.0812899,42.3496964,BVA,E911,769229.412704,234461.124992,2952785.372415,900008.981512,228 Newbury St,0,Res,0,10700,8,Councillor Ross,Back Bay/Beacon Hill,0,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,3,1,39,21,30,18,6:13:00 AM,5:38:00 PM,0,0,0,1,0,1,0,0,99,0,0,MALE,WHITE NON-HISPANIC,23,"About xxxx PM on Thursday, March x, xxxx Officer xxxxxxxx assigned to the xxxxx unit responded to the intersection of xxxxxxx and xxxxxxxxx St for a Motor Vehicle/Bicyclist Accident (No injuries).  

Upon arrival officer spoke with the bicyclist (xxxxxx xxxxx) who was looked at by BFD Engine xx personnel and declined further medical attention.  According to xxxxx he was riding along the right lane of xxxxxxx Street when the right rear door of Boston Cab Taxi #xx (MA xxxxxxxxxxx) opened causing him to collide with the open door.  xxxxx stated to police that he was not injured due to the incident but did have BFD personal look at his collar bone area.

Officer xxxxxxxx the spoke with the taxi driver (xxxx xxxxxx xxxx) who reported stopping in the right lane of travel on xxxxxxx Street to drop off his passenger (later identified as xxxxxxx xxxxx) around the area of xxx xxxxxxx St.  According to xxxx, when xxxxx opened the rear right door, xxxxx collided with the door causing it to bend in the opposite direction of the door xxxxxx.  Officer xxxxxxxx observed the taxi door to be bent and difficult to close properly.

Both parties given CC#xxxxxxxxx for future reference and were allowed to xxxxxx the area.  Officer xxxxxxxx proceeded to speak with witness xxxxx who also gave a similar report of the incident as xxxxx and taxi driver xxxx.",
B1017,2009,3/12/2009,Thursday,5:37:00 PM,"1171 Tremont St Roxbury , MA, USA",-71.0892646,42.3346683,BVA,E911,767177.445629,233835.685428,2947155.237239,898292.916311,1171 Tremont St,0,Exe,1,80600,7,Councillor Jackson,Roxbury,0,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,2,4,42,29,36,13,6:02:00 AM,5:47:00 PM,0,0,0,0,0,0,0,0,1,1,1,MALE,99,41,"On Thursday March xxxxxxx at xxxx PM Officer xxxx in the xxxxx and Officer xxxxxx in the xxxxx responded to a radio call for a pedestrian struck at the intersection of Tremont St. and xxxxxxxx St. Roxbury.

        On arrival Officer xxxx observed a gray Volvo ma reg xxxxxx sitting in the intersection with damage to the front passenger side hood and a broken windshield. The victim Identified as xxxxxx Cook was lying in the street being treated by Paramedics. Officers spoke with xxxxxx xxxxxxxx who was in the vehicle behind the Volvo (vehicle involved in accident) she stated the light was green and traffic started going when a man on a bike drove into the middle of the lane and stopped. The Volvo stuck the victim throwing him from his bike. A second witness passing by Dr. xxxxxxx xxxxxxx stopped along with the third witness Dr. xxxxx xxxxxxx  who both provide aid to the victim. The victim was transported to Brigham and Woman's Hospital by Paramedic xx (xxxxx and xxxxxxxx) where he was in critical condition. 

     Officers spoke to the operator identified as (xxxxxxx xxxx)of the Volvo who stated he was driving when the man on the bike road right in front of him. A registry of motor vehicle check revealed the operators license to be expired on xxxxxxx. The Patrol Supervisor was notified xxx xxxx xxxx and the xxx Detectives xxxx Det. xxxxxxxx, and xxxx Sgt. Det. xxxxxxxx who responded and notified crime scene, xx auto investigator xxxx Officer xxxxxx,Homicide, xxx xxxxx xxxxxxx, and accident reconstruction.

       Sgt. Det. xxxxxx the xxxx along with Officer xxxxx the xxxxx,and Officer xxxxxx the xxxxx,along with the crime scene unit xxxx Officer xxxxxxxxx,and xxxx xxxxxx who processed the crime scene along with the xx auto investigator. 

       The car was towed by auto service and tire claim number xxxxx. Tow line notified xxxxxx.


   The xxxxx Officer xxxx,xxxxx Officer xxxxxxxxx along with units from xxx assisted on the call.",
B1018,2009,3/15/2009,Sunday,3:12:00 PM,"746 Huntington Ave Jamaica Plain , MA, USA",-71.10551,42.3335859,CO,E911,762811.874755,232505.059425,2946905.047617,898216.658514,746 Huntington Ave,0,Com,1,81000,8,Councillor Ross,Jamaica Plain,7,6,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,2,1,52,34,43,18,5:57:00 AM,5:50:00 PM,0,0,0,0,0,0,0,0,1,1,1,FEMALE,WHITE NON-HISPANIC,23,"ABOUT xxxxxx ON xxxxxx, xxxxxxxxx P.O. xxxxxxx WHILE ASSIGNED TO THE xxxxx RESPONDED TO A RADIO CALL FOR A M/V ACCIDENT AT HUNTINGTON xxxxxxxxxxx RD IN MISSION HILL.
ON ARRIVAL, THE OFFICER SPOKE WITH THE VICTIM (F. xxxxxxxx) WHO EXPLAINED THAT SHE WAS RIDING HER BICYCLE TRAVELING OUTBOUND ON HUNTINGTON AVE AND AS SHE APPROACHED THE INTERSECTION OF xxxxxxx RD, SHE OBSERVED THE ABOVE LISTED M/V (MA REG # xxxxxx - xxxx xxxx xxxxxxx) TRAVELING IN THE OPPOSITE DIRECTION ON HUNTINGTON AVE AND ATTEMPTING TO MAKE A LEFT FROM HUNTINGTON AVE ONTO xxxxxxx RD.  THE VICTIM TOLD THE OFFICER THAT AS SHE APPROACHED THE INTERSECTION, SHE OBSERVED THE M/V SLOWLY TURNING THROUGH THE INTERSECTION HOWEVER, SHE DID NOT STOP BECAUSE SHE HAD THE RIGHT OF WAY AND SHE THOUGHT THE M/V WAS GOING TO STOP AND ALLOW HER TO PROCEED.  THE VICTIM STATED THAT AS THE M/V CONTINUED FORWARD AND GOT CLOSER TO HER, SHE ATTEMPTED TO MANEUVER AWAY FROM THE M/V AND HIT THE CURB CAUSING HER TO FALL TO THE GROUND.  THE VICTIM REPORTED THAT SHE THINKS THE M/V STRUCK HER BICYCLE BEFORE SHE RODE INTO THE CURB HOWEVER, SINCE IT HAPPENED SO FAST SHE WAS ABOUT ""xx xxxxxxx SURE.""  THE VICTIM SHOWED THE OFFICER VISIBLE INJURIES THAT SHE SUSTAINED AS A RESULT OF THE ACCIDENT, WHICH CONSISTED OF xxxxxxxxxxxxxxxxxx TO THE AREA OF HER RIGHT HIP.  THE OFFICER ALSO CHECKED THE VICTIM'S BIKE, WHICH APPEARED UNDAMAGED AND THE OFFICER DID NOT OBSERVE ANY INDICATION THAT IT HAD BEEN STRUCK BY THE M/V.  THE VICTIM WAS SUBSEQUENTLY TRANSPORTED BY EMS AMBULANCE # xxxx (xxxxxxxxxxxxxx) TO BRIGHAM & WOMEN'S HOSPITAL FOR EVALUATION/TREATMENT OF INJURIES SUSTAINED N THE ACCIDENT.  THE VICTIM'S BOYFRIEND (E. xxxxxxxx) WAS AT THE SCENE AND HE TOOK CUSTODY OF THE VICTIM'S BICYCLE.  THE OFFICER ALSO SPOKE WITH THE OPERATOR (J. xxxxxxxx) OF THE ABOVE LISTED M/V WHO EXPLAINED THAT HE WAS TRAVELING INBOUND ON HUNTINGTON AVE AND ATTEMPTING TO MAKE A LEFT TURN ONTO xxxxxxx RD WHEN HE OBSERVED THE VICTIM RIDING HER BICYCLE IN THE OPPOSITE DIRECTION.  HE TOLD THE OFFICER THAT THE VICTIM WAS TRAVELING FAST AND HE STOPPED HIS M/V IN THE INTERSECTION TO ALLOW HER TO PASS WHEN THE VICTIM RODE INTO THE CURB, WHICH CAUSED HER TO FALL TO THE GROUND.  HE REPORTED THAT HIS M/V DID NOT STRIKE THE VICTIM'S BICYCLE AND HE SHOWED THE OFFICER HIS M/V, WHICH DID NOT APPEAR TO HAVE ANY DAMAGE RELATED TO STRIKING THE VICTIM'S BICYCLE.  THE OFFICER WAS ASSISTED AT THE SCENE BY P.O. xxxxxxxxxx. xxxxxxx (xxxxx).",
B1019,2009,3/16/2009,Monday,7:24:00 PM,"4760 Washington St West Roxbury , MA, USA",-71.1435239,42.2729465,BVA,E911,752598.734562,229392.094294,2924669.109909,891439.1447,4760 Washington St,0,Exe,1,140104,6,Councillor O'Malley,West Roxbury,10,98,98,98,0,0,,1,99,0,,3,2,2,39,32,36,7,5:55:00 AM,5:51:00 PM,0,0,0,0,0,0,0,0,1,1,1,MALE,BLACK NON-HISPANIC,21,"ABOUT xxxx PM OFFICER xxxxxxxxx ASSIGNED TO THE xxxxx CAR RESPONDED TO A R/C FOR A M/V ACCIDENT , A BICYCLIST STRUCK , AT WASHINGTON ST. AND xxxxxxxx xx. , W.R. ON ARRIVAL OFFICER SPOKE TO THE VICTIM , xxxxxxx WALKER , LISTED ABOVE , WHO WAS BEING TREATED INSIDE BOSTON H&H AMBULANCE xxx. THE VICTIM STATED HE WAS RIDING HIS BIKE FROM BURGER xxxx , xxxx xxxxxx ST. , TO HIS GIRLFRIEND'S HOUSE AT xxxx xxxxxx ST. AND WAS  INSIDE THE CROSSWALK AT xxxxxx ST. AND xxxxxxxx xx. xxxx A CAR STRUCK HIS BIKE. THE VICTIM WAS KNOCKED TO THE GROUND AND WAS SUFFERING FROM PAIN TO HIS RIGHT ELBOW AND LOWER BACK , HE WAS TRANSPORTED BY xxx TO BRIGHAM & WOMEN'S HOSPITAL FOR FURTHER TREATMENT. THE VICTIM'S GIRLFRIEND , xxxxxxx xxxxxxxx , ARRIVED ON SCENE AND WAS ABLE TO TAKE THE VICTIM'S BIKE HOME , WHICH WAS NOT xxxxx DAMAGED. OFFICER THEN SPOKE TO THE DRIVER OF THE CAR , xxxxxxxx xxxxxxxx (MA xxx. # xxxxxxxxx , xxx xxxxxxx , xx. # xxxxxxxxxxxx) , LISTED ABOVE , WHO STATED SHE WAS HEADING OUTBOUND ON xxxxxx ST. AND WAS TAKING A LEFT TURN ON xxxxxxxx xx. AND NEVER SAW THE VICTIM. MR xxx. xxx STATED FURTHER SHE FELT A BUMP ON THE DRIVER'S SIDE OF HER CAR AND BECAUSE THE VICTIM WAS WEARING DARK CLOTHING AND THE CROSSWALK IS NOT LIT VERY WELL SHE COULD NOT AVOID HIM. MR xxx. xxx IMMEDIATELY PULLED OVER AND CALLED xxx WHEN SHE SAW THE VICTIM ON THE GROUND. MR xxx. xxx WAS DRIVING HER xxxx TOYOTA CAMRY , GRAY , x DR , MA xxxxxxx , LISTED ABOVE , THERE WAS LITTLE OR NO DAMAGE FROM THE BIKE. THE xxxx , SGT. LYNCH , RESPONDED AND THE xxx AUTO INVESTIGATOR WILL BE NOTIFIED.",
B1020,2009,3/18/2009,Wednesday,7:05:00 PM,"47 Whittier St South End, Boston , MA, USA",-72.5495946,42.0863692,BVA,E911,767155.657287,233829.044341,2947187.930744,898302.881291,47 Whittier St,1,Emp,1,80600,7,Councillor Jackson,South End,1,98,98,98,0,0,OUTSIDE - NIGHT - STREET LIGHTS,0,0,0,CLEAR - NIGHT,3,2,2,61,34,48,27,5:51:00 AM,5:54:00 PM,0,0,0,0,1,0,0,0,1,1,1,MALE,WHITE NON-HISPANIC,26,"About xxxxxx on Wednesday March xx, xxxx Officers xxxxxxxxx in the xxxxx received a radio call for a pedestrian struck at the corner of Ruggles and Tremont Street, Roxbury.

Upon arrival officer spoke with the operator if vehicle #x (xxxxxxx, xxxx) who stated that while xxxxxxxxxx inbound on Ruggles Street he struck a bicyclist. The operator stated that he was xxxxxxx in the set of lights at Tremont and Ruggles being green. The operator then stated that he struck the victim ( xxxxxx, xxxxxx) immediately following the set of lights at Tremont and xxxxxx Street.

While on scene officer spoke with two witnesses xxxxxxxxx, PETER (witness #x) and xxxxx, xxxxxxx xxxxxx (witness #x). Both witnesses stated that the light was red when the operator struck the victim. The officer later spoke with the victim at the hospital who stated he had a walk sign and began to cross the street with his bicycle. The victim stated he had enough time to register he was going to get hit by a vehicle and the next thing he knew he was hit.

Engine #xx (xxxx xxxxxx) took the bicycle from the scene and secured it his station. The victim was taken to Brigham and Woman's Hospital by ambulance xxx. Victim had lower back pain. Emt's stated that there was no bruising and the bicycle helmet remained intact. The xxxx Sgt. xxxxxxxx was notified. To be further investigated by the xxx Auto Investigator.",
B1021,2009,3/22/2009,Sunday,2:09:00 PM,"1 Stanwood St Roxbury , MA, USA",-71.0819972,42.3102298,BVA,E911,769229.512063,234461.155277,2938360.681338,895612.335672,1 Stanwood St,0,Com,1,90200,4,Councillor Yancey,Roxbury,6,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,2,1,52,31,42,21,5:44:00 AM,5:58:00 PM,0,0,0,0,0,0,0,0,1,1,1,MALE,WHITE NON-HISPANIC,24,"About xxxx pm on xxxxxx March xx, xxxx, Officers xxxxxxxxxx and xxxxxx in the xxxxx responded to a radio call for a pedestrian that was struck by a motor vehicle at the intersection of Blue Hill Avenue and xxxxxxxx Street. Also on scene was the xxxxx (xxxxx & xxxxxxx). 

     On arrival, the officers observed members of the Boston Fire Department and Boston EMS attempting to treat a white male who was laying on the ground. The officers were informed by EMS that the male, xxxxxxx xxxxxxx xxxxx, had been riding his bike on Blue Hill Avenue when he was struck by a vehicle and was thrown from his bike. It was reported to the EMT's that Mr. xxx had been unconscious for several minutes after hitting the ground but was now alert. Mr. xxx had no xxxxxx of the accident. They believed he sustained injuries to his head, neck and back. Operations was informed of the injuries and that Boston EMS xxxx would transport Mr. xxx to Boston Medical Center for further treatment. The officers spoke with the witness, xxxxx xxxxxxx, who had been riding his bike with Mr. xxx when he was struck. He explained that as they were traveling down Blue Hill Avenue, a vehicle that was crossing Blue Hill Avenue on xxxxxxxx Street, came out unexpectedly and struck Mr. xxx. Mr. xxx's bicycle sustained damage to its right front tire and was left in the custody of Mr. xxx on scene. 

     P.O. xxxxxxxxxx spoke with the operator of a brown Mercury Grand xxxxxxx (MA Reg. xxxxxx), xxxxxxxx xxxxxx. She stated that as she was attempting to cross Blue Hill Avenue, two males on bicycles came riding at a high rate of speed towards her. She attempted to stop but one of the males, Mr. xxx, struck her vehicle in the front and was knocked from his bicycle. She pulled her vehicle over and exited the. She stated that she attempted to speak with Mr. xxx, but he was initially xxxxxxxxxxxx. After several seconds, Mr. xxx regained consciousness when Boston Fire arrived on scene. The officer did not observe any damage to the front of Mr xxx. xxx's vehicle and she stated that she did not require any medical attention.",
B1022,2009,3/22/2009,Sunday,4:32:00 PM,"912 Blue Hill Ave Mattapan , MA, USA",-71.0887386,42.2921283,BVA,E911,767389.577423,233900.343198,2931752.020343,893598.0158,912 Blue Hill Ave,0,Res,1,100100,4,Councillor Yancey,Mattapan,2,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,2,1,52,31,42,21,5:44:00 AM,5:58:00 PM,0,0,0,0,0,0,1,0,1,1,1,MALE,BLACK NON-HISPANIC,42,"ABOUT xxxxx PM ON xxxxxx, xxxxxxxxxx OFFICER xxxxxx WHILE ASSIGNED TO THE xxxxx RESPONDED TO A PEDESTRIAN STRUCK AT BLUE HILL AVE / xxxxxx ST DORCHESTER. ON ARRIVAL OFFICER xxxxxx OBSERVED THE VICTIM (xxxxx xxxxxx) LAYING ON THE GROUND CONSCIOUS AND ALERT BUT SUFFERING FROM PAIN ON HIS ENTIRE LEFT SIDE OF HIS BODY. THE VICTIM STATED WHILE RIDING HIS BICYCLE HE WAS STRUCK BY A M/V MA REG xxxxxx WHILE CROSSING THE INTERSECTION OF xxxxxx ST / BLUE HILL AVE. BOSTON FIRE DEPT AND EMS xxx RESPONDED AND TREATED THE VICTIM ON SCENE AND WAS THEN TRANSPORTED TO BOSTON MEDICAL CENTER FOR FURTHER EVALUATION. OFFICER xxxxxx SPOKE WITH THE OPERATOR (xxxxx xxxxxxxxx) OF THE M/V WHO STATED SHE APPROACHED THE INTERSECTION LOOKING TO HER LEFT FOR ON COMING TRAFFIC ON BLUE HILL AVE AND DID NOT NOTICE THE VICTIM CROSSING IN THE CROSS WALK AND SUBSEQUENTLY STRUCK THE VICTIM. OFFICER xxxxxx DID OBSERVE THERE TO BE A STOP SIGN AT THE INTERSECTION. WITNESSES ON SCENE WHO WISHED TO REMAIN ANONYMOUS STATED THE OPERATOR FAILED TO STOP AT THE SIGN AND THEN STRUCK THE VICTIM ON HIS BICYCLE.",
B1023,2009,3/22/2009,Sunday,5:26:00 PM,"157 Brighton Ave Allston , MA, USA",-71.132426,42.3532309,BVA,E911,755529.405049,230285.362659,2953900.747959,900348.947978,157 Brighton Ave,1,Com,0,802,9,Councillor Ciommo,Allston/Brighton,0,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,2,4,52,31,42,21,5:44:00 AM,5:58:00 PM,0,0,0,1,0,0,0,1,0,0,0,FEMALE,WHITE NON-HISPANIC,26,"At about xxxx hours on March xx, xxxx Police Officer xxxxxxxxx assigned to the xxxxx and Police Officer xxxxxxx assigned to the xxxxx responded to a radio call to investigate a parked motorist who opened the car door and struck a bicyclist at Harvard Avenue and Brighton Avenue. Further information that was broadcast to responding units revealed the bicyclist kicked the door of the car after the initial collision. Upon arrival an investigation determined that the accident occurred outside of xxx Brighton Avenue. Police Officer xxxxxxxxx and Police Officer xxxxxxx spoke to xxxxx xxxxxxx and xxxxxx xxxxxxx. xxxxx xxxxxxx admitted that she opened her drivers door as xxxxxx xxxxxxx was riding his bicycle past her car. She did not notice him riding down Brighton Avenue. The drivers door did strike the bicyclist, but not in a manner to cause injury or even xxxxx the bicyclist from his bicycle. xxxxxx xxxxxxx immediately stopped and confronted xxxxx xxxxxxx as she remained seated inside her motor vehicle.  xxxxxx xxxxxxx admitted that he lost his xxxxxx and kicked the car door. xxxxx xxxxxxx was attempting to exit her drivers door when xxxxxx xxxxxxx kicked the door with a xxxx foot (xxxxxxx). xxxxx xxxxxxx reported that she slightly xxxxxxxx the wrist on the hand that she was using to open her door. xxxxx xxxxxxx declined medical attention. Accompanied by xxxx xxxxxxx inside her motor vehicle were the above listed witnesses. Each of them were interviewed by Police Officer xxxxxxxxx and reported observing the suspect xxxx the car door. Police observed a minor visible dent on the door, otherwise the vehicle appeared to have no visible scratches or dents. Neither of the person(s) involved appeared to be under the influence of drugs or an alcoholic beverage.",
B1024,2009,3/22/2009,Sunday,7:09:00 PM,"197 Intervale St Roxbury , MA, USA",-71.0740232,42.3091712,BVA,E911,771406.213418,235124.61385,2937966.939343,895492.323112,197 Intervale St,1,Res,1,90300,4,Councillor Yancey,Roxbury,0,98,98,98,0,0,OUTSIDE - NIGHT - STREET LIGHTS,0,0,0,CLEAR - NIGHT,3,2,2,52,31,42,21,5:44:00 AM,5:58:00 PM,0,0,0,0,0,0,0,0,1,1,1,MALE,BLACK NON-HISPANIC,22,"About xxxxxx on xxxxxx, xxxxxxxx Officer xxxxx in the xxxxx responded to a radio call for a MVA with unknown conditions at xxxxxxxx Road and xxxxxxxxx Street, Roxbury MA.

On arrival Officer xxxxx spoke with the operator #x (xxxxxxx Green) who was operating the red Pontiac xx REG. xxxxxx who stated he was stopped at the stop sign on xxxxxxxxx Street when Operator #x (xxxxx xxxxxx) operating his bicycle drove into the passenger side of his car.  Operator #x was driving against traffic on the sidewalk when he entered xxxxxxxxx Street and hit Operator #x's car.  Officer xxxxx spoke with Operator #x who agreed with operator #x's statements. Officer xxxxx observed damage to the Passenger door, passenger front xxx panel and the hood of the red Pontiac.

Operator #x declined injury and medical attention.  Operator #x was treated by EMS and transported to a local hospital. Also responding to the scene was xxxx xxxxxxxxx and Knight.",
